Episode,Steps Done,Lost Counter,Done Counter,Epsilon,Instant Reward,Cummulative Reward
297,123,44,124,0.5937362836008473,9569.79851030817,4597202.219178716
298,299,44,124,0.5937362836008473,22966.73674601518,4620168.955924731
299,299,44,124,0.5937362836008473,29425.52209382861,4649594.4780185595
300,299,44,124,0.5937362836008473,27937.097591180514,4677531.57560974
301,47,44,125,0.5640494694208049,6220.801196665777,4683752.376806405
302,9,44,126,0.5640494694208049,2487.9874351283574,4686240.364241534
303,174,44,127,0.5640494694208049,18624.455616357747,4704864.819857892
304,299,44,127,0.5640494694208049,26743.323544798914,4731608.143402691
305,299,44,127,0.5640494694208049,22974.59586391061,4754582.739266601
306,66,44,128,0.5640494694208049,6680.186848837663,4761262.926115439
307,82,44,129,0.5640494694208049,8495.728714983576,4769758.654830423
308,205,44,130,0.5640494694208049,19985.06411121638,4789743.718941639
309,299,44,130,0.5640494694208049,32778.041823664826,4822521.760765304
310,249,44,131,0.5640494694208049,15598.888987201104,4838120.649752505
311,299,44,131,0.5640494694208049,25801.468261341346,4863922.118013847
312,132,44,132,0.5640494694208049,14543.545997024567,4878465.664010871
313,257,44,133,0.5640494694208049,25912.476199985093,4904378.140210857
314,11,44,134,0.5640494694208049,2694.9060882288945,4907073.046299086
315,299,44,134,0.5640494694208049,12124.314253295304,4919197.360552381
316,127,44,135,0.5358469959497646,13934.610213581413,4933131.970765962
317,59,44,136,0.5358469959497646,7253.226801821414,4940385.197567783
318,299,44,136,0.5358469959497646,24411.302965659743,4964796.500533443
319,299,44,136,0.5358469959497646,26111.333471681588,4990907.834005125
320,299,44,136,0.5358469959497646,22299.406796044903,5013207.24080117
321,99,45,136,0.5358469959497646,-2190.383308982141,5011016.857492187
322,63,45,137,0.5358469959497646,8131.467026463567,5019148.324518651
323,68,45,138,0.5358469959497646,8137.722523038053,5027286.047041689
324,60,45,139,0.5358469959497646,7604.041980982334,5034890.089022672
325,299,45,139,0.5358469959497646,27987.898122411025,5062877.987145083
326,125,45,140,0.5358469959497646,14149.63362315757,5077027.620768241
327,299,45,140,0.5358469959497646,19063.92463388519,5096091.545402125
328,252,45,141,0.5358469959497646,18234.999234693194,5114326.544636819
329,299,45,141,0.5358469959497646,23090.589483836982,5137417.134120655
330,299,45,141,0.5358469959497646,21370.682909001407,5158787.817029657
331,299,45,141,0.5090546461522764,25052.578282736893,5183840.395312394
332,299,45,141,0.5090546461522764,22163.48987911976,5206003.885191514
333,299,45,141,0.5090546461522764,26700.631308712855,5232704.516500227
334,299,45,141,0.5090546461522764,27909.37344745975,5260613.889947687
335,299,45,141,0.5090546461522764,25638.849766163,5286252.73971385
336,299,45,141,0.5090546461522764,23839.927300010626,5310092.667013861
