Episode,Steps Done,Lost Counter,Done Counter,Epsilon,Instant Reward,Cummulative Reward
333,299,134,168,2.7662118095252115,13042.721000718582,-1263696.0819977801
334,299,134,168,2.7662118095252115,15990.285002258595,-1247705.7969955215
335,19,134,169,2.7662118095252115,3327.6438439067892,-1244378.1531516148
336,38,134,170,2.7662118095252115,5620.8882509534415,-1238757.2649006613
337,25,134,171,2.7662118095252115,3905.4089645054173,-1234851.855936156
338,299,134,171,2.7662118095252115,24256.0814814605,-1210595.7744546954
339,251,135,171,2.7662118095252115,14720.124841288089,-1195875.6496134072
340,204,136,171,2.7662118095252115,-62.41531337579181,-1195938.064926783
341,299,136,171,2.7662118095252115,23522.268705022045,-1172415.796221761
342,235,137,171,2.7662118095252115,6294.299009856626,-1166121.4972119045
343,299,137,171,2.7662118095252115,19679.875283554684,-1146441.6219283498
344,299,137,171,2.7662118095252115,13710.303570697479,-1132731.3183576523
345,164,138,171,2.7662118095252115,2969.2417087111535,-1129762.076648941
346,299,138,171,2.627901219048951,25377.08726619019,-1104384.9893827508
347,299,138,171,2.627901219048951,26851.45787299028,-1077533.5315097605
348,193,138,172,2.627901219048951,16068.64721050599,-1061464.8842992545
349,14,139,172,2.627901219048951,-8491.614509591405,-1069956.4988088459
350,35,139,173,2.627901219048951,3893.9588945530263,-1066062.5399142927
351,24,139,174,2.627901219048951,2690.6731002871484,-1063371.8668140057
352,10,139,175,2.627901219048951,2481.0222288922614,-1060890.8445851135
353,31,139,176,2.627901219048951,3070.8209606680703,-1057820.0236244453
354,22,140,176,2.627901219048951,-7887.070374934305,-1065707.0939993795
355,61,140,177,2.627901219048951,5269.719550548572,-1060437.374448831
356,33,141,177,2.627901219048951,-6690.994467779947,-1067128.368916611
357,157,141,178,2.627901219048951,16014.845629610567,-1051113.5232870004
358,18,141,179,2.627901219048951,3084.159928629135,-1048029.3633583712
359,26,141,180,2.627901219048951,4242.628014899357,-1043786.7353434719
360,24,141,181,2.627901219048951,60.75860680999858,-1043725.9767366619
361,192,142,181,2.4965061580965036,-5898.312089647827,-1049624.2888263096
362,297,142,182,2.4965061580965036,14491.862040859529,-1035132.4267854501
363,299,142,182,2.4965061580965036,17695.879313388516,-1017436.5474720616
364,80,142,183,2.4965061580965036,9631.196322627831,-1007805.3511494338
365,193,143,183,2.4965061580965036,9230.539340256735,-998574.811809177
366,221,143,184,2.4965061580965036,19288.342627843882,-979286.4691813332
367,79,143,185,2.4965061580965036,6768.253123460001,-972518.2160578732
368,215,143,186,2.4965061580965036,17229.74268711519,-955288.473370758
369,183,144,186,2.4965061580965036,5945.29393351695,-949343.179437241
370,299,144,186,2.4965061580965036,17384.357797248656,-931958.8216399924
371,58,144,187,2.4965061580965036,7339.028400584907,-924619.7932394075
372,126,145,187,2.4965061580965036,308.10145008572727,-924311.6917893217
373,299,145,187,2.4965061580965036,28736.950314976406,-895574.7414743453
374,270,145,188,2.4965061580965036,24816.540011957724,-870758.2014623876
375,299,145,188,2.4965061580965036,26395.68076046579,-844362.5207019218
376,115,145,189,2.3716808501916784,10838.010412449059,-833524.5102894728
377,212,145,190,2.3716808501916784,18801.263329518086,-814723.2469599547
378,77,145,191,2.3716808501916784,7406.402804616734,-807316.844155338
379,212,146,191,2.3716808501916784,4029.3198865037957,-803287.5242688343
380,106,147,191,2.3716808501916784,212.77458253390068,-803074.7496863004
381,7,147,192,2.3716808501916784,2264.8249259775516,-800809.9247603229
382,299,147,192,2.3716808501916784,14649.120398748564,-786160.8043615744
383,200,147,193,2.3716808501916784,10713.755573515866,-775447.0487880585
384,105,148,193,2.3716808501916784,-40.87006386445864,-775487.918851923
385,195,148,194,2.3716808501916784,12314.323231021992,-763173.595620901
386,299,148,194,2.3716808501916784,25856.448949313177,-737317.1466715878
387,124,148,195,2.3716808501916784,11421.835916355694,-725895.3107552321
388,115,148,196,2.3716808501916784,13944.463116974837,-711950.8476382573
389,231,149,196,2.3716808501916784,10814.080137848061,-701136.7675004093
390,45,149,197,2.3716808501916784,5992.713584562675,-695144.0539158466
391,169,150,197,2.2530968076820943,5741.811851324397,-689402.2420645222
392,80,151,197,2.2530968076820943,-4889.7204466033145,-694291.9625111255
393,20,151,198,2.2530968076820943,3542.429312060234,-690749.5331990652
394,12,152,198,2.2530968076820943,-10011.885519682792,-700761.418718748
395,299,152,198,2.2530968076820943,27791.13457509616,-672970.2841436518
396,141,152,199,2.2530968076820943,7412.637060286095,-665557.6470833657
397,101,153,199,2.2530968076820943,-4715.170238348951,-670272.8173217147
398,299,153,199,2.2530968076820943,26961.212089459146,-643311.6052322555
